,StartStationName,county,city,province
4143,泰宁西站,泰宁县,三明,福建
4144,寿张站,,,
4145,宜城汽车客运站,宜城市,襄阳,湖北
4146,麻章车站,麻章区,湛江,广东
4147,怀集县城南客运站,怀集县,肇庆,广东
4148,仙庵镇第一招呼站,,,
4149,陆川总站,陆川县,玉林,广西
4150,儋州白马井,,儋州,海南
4151,广东汕头,,汕头,广东
4152,金霖花园,,,
4153,马尔康客运中心,马尔康市,阿坝,四川
4154,永仁客运站,永仁县,楚雄,云南
4155,静宁东关汽车站,静宁县,平凉,甘肃
4156,修水汽车总站,修水县,九江,江西
4157,尤溪汽车站,尤溪县,三明,福建
4158,乡宁县客运中心,宁县,庆阳,甘肃
4159,铜陵汽车站,,铜陵,安徽
4160,230123003,,,
4161,230421002,,,
4162,车桥,,,
4163,义乌商贸城客运中心,义乌市,金华,浙江
4164,香樟名都,,,
4165,丰田,,,
4166,东乡,东乡族自治县,临夏,甘肃
4167,德兴车站(新),德兴市,上饶,江西
4168,长阳,长阳土家族自治县,宜昌,湖北
4169,温泉,温泉县,博尔,新疆
4170,惠州南线汽车客运站,,惠州,广东
4171,深圳市龙岗布吉客货汽车客运站,龙岗区,深圳,广东
4172,西乡汽车站,西乡县,汉中,陕西
4173,东兰汽车总站,东兰县,河池,广西
4174,定安富文,定安县,儋州,海南
4175,福建福州市,,福州,福建
4176,龙江,龙江县,齐齐,黑龙
4177,南江广运汽车站(老南中),南江县,巴中,四川
4178,犍为客运中心站(老城区),犍为县,乐山,四川
4179,贵阳客运东站,,贵阳,贵州
4180,双流华阳客运中心,双流区,成都,四川
4181,(高铁北站)综合客运中心,,,
4182,九寨沟汽车站(县城),九寨沟县,阿坝,四川
4183,丽水客运东站,,丽水,浙江
4184,荆门汽车客运北站,,荆门,湖北
4185,南充市马市铺车站,,南充,四川
4186,简阳西门客运站,简阳市,成都,四川
4187,新胜利宾馆,,,
4188,双阳区客运中心站,双阳区,长春,吉林
4189,231102001,,,
4190,徐州总站,,徐州,江苏
4191,胡庄站,,,
4192,靳桥站,,,
4193,义乌南方客运站,义乌市,金华,浙江
4194,水利局,,,
4195,富园新村,,,
4196,凤凰酒店,凤凰县,湘西,湖南
4197,青原汽车站,青原区,吉安,江西
4198,台儿庄汽车站,台儿庄区,枣庄,山东
4199,焦作旅游中心站,,焦作,河南
4200,常德汽车总站,,常德,湖南
4201,衡阳县汽车站,衡阳县,衡阳,湖南
4202,洞口汽车总站,洞口县,邵阳,湖南
4203,德庆县粤运汽车客运站,德庆县,肇庆,广东
4204,中山市益华客运配客中心,中山市,中山,广东
4205,临高站,临高县,儋州,海南
4206,成都商贸城车站,,成都,四川
4207,安龙汽车站,安龙县,黔西,贵州
4208,甘孜县汽车站（康北客运中心）,甘孜县,甘孜,四川
4209,色达客运站,色达县,甘孜,四川
4210,重庆大学城西部新城客运站,城西区,西宁,青海
4211,尼玛县客运站,尼玛县,那曲,西藏
4212,阿勒泰客运站,阿勒泰市,阿勒,新疆
4213,昭苏客运站,昭苏县,伊犁,新疆
4214,巴里坤客运站,巴里坤哈萨克自治县,哈密,新疆
4215,蚌埠,,蚌埠,安徽
4216,锡林浩特长途汽车站,锡林浩特市,锡林,内蒙
4217,安图县客运站,安图县,延边,吉林
4218,启东吕四站,启东市,南通,江苏
4219,大韩,,,
4220,富龙车站,,,
4221,蓬莱,蓬莱区,烟台,山东
4222,漯河恒通站,,漯河,河南
4223,孝昌,孝昌县,孝感,湖北
4224,汽车西站维也纳酒店,,,
4225,新会汽车客运站,新会区,江门,广东
4226,前詹镇第二招呼站,,,
4227,中山市坦洲金斗湾汽车客运站,中山市,中山,广东
4228,珠海拱北城轨站,,珠海,广东
4229,定安黄竹,定安县,儋州,海南
4230,乐东莺歌海,乐东黎族自治县,儋州,海南
4231,昌江霸王岭,昌江黎族自治县,儋州,海南
4232,合江县汽车客运站,合江县,泸州,四川
4233,南城汽车客运站,南城县,抚州,江西
4234,保康客运站,保康县,襄阳,湖北
4235,赣州火车站配客点,,赣州,江西
4236,隆安客运总站,隆安县,南宁,广西
4237,石河子客运站,石河子市,阿勒,新疆
4238,白水客运站,白水县,渭南,陕西
4239,沙雅运输站,沙雅县,阿克,新疆
4240,侯马汽车西站,侯马市,临汾,山西
4241,231225080,,,
4242,佳木斯客运总站中山站,中山市,中山,广东
4243,宜兴车站,宜兴市,无锡,江苏
4244,白砂(邮政储蓄),,,
4245,来福村,,,
4246,唐家庄,,,
4247,昌邑汽车站,昌邑市,潍坊,山东
4248,驻马店中心站,,驻马,河南
4249,广州从化汽车站,从化区,广州,广东
4250,省际总站,,,
4251,文昌秀生桥,文昌市,儋州,海南
4252,利川中心客运站,利川市,恩施,湖北
4253,常宁市青市汽车站,常宁市,衡阳,湖南
4254,盘县汽车站（城关）,城关区,兰州,甘肃
4255,大柴旦汽车站,,,
4256,北屯客运站,北屯市,阿勒,新疆
4257,230123001,,,
4258,朝阳站,朝阳区,长春,吉林
4259,邳州新城站,新城区,西安,陕西
4260,港城车站,,,
4261,玉环楚门站,玉环市,台州,浙江
4262,杏林,,,
4263,新密长途汽车站(西),新密市,郑州,河南
4264,深圳市宝安公明汽车客运站,宝安区,深圳,广东
4265,靖海镇第二招呼站,,,
4266,北栅汽车站,,,
4267,珠海马戏酒店,,珠海,广东
4268,文昌龙楼,文昌市,儋州,海南
4269,四川巴中市辖区,,巴中,四川
4270,西北部客运站,,,
4271,赣州汽车南站,,赣州,江西
4272,惠州汽车客运站,,惠州,广东
4273,隆子县客运站,隆子县,山南,西藏
4274,省西安汽车站,西安区,牡丹,黑龙
4275,麟游客运站,麟游县,宝鸡,陕西
4276,靖边汽车站,靖边县,榆林,陕西
4277,阿克苏中心客运站,阿克陶县,克孜,新疆
4278,丹东,,丹东,辽宁
4279,双辽市公路客运总站,双辽市,四平,吉林
4280,依安县客运总站,依安县,齐齐,黑龙
4281,高邮汽车客运站,高邮市,扬州,江苏
4282,芜湖高铁客运站,芜湖县,芜湖,安徽
4283,安溪恒兴,安溪县,泉州,福建
4284,佳世客,,,
4285,莱西姜山站,莱西市,青岛,山东
4286,青岛海泊河,,青岛,山东
4287,湘运王江汽车站,,,
4288,惠东县城南客运站,惠东县,惠州,广东
4289,肇庆旅游集散中心,,肇庆,广东
4290,临高调楼票点,临高县,儋州,海南
4291,桶井港门,,,
4292,长寿晏家西站,长寿区,重庆,重庆
4293,巴中通江汽车站,通江县,巴中,四川
4294,镇巴汽车站,镇巴县,汉中,陕西
4295,广水中心客运站,广水市,随州,湖北
4296,北海和信客运,,北海,广西
4297,咸阳汽车北站,,咸阳,陕西
4298,西乌汽车站,西乌珠穆沁旗,锡林,内蒙
4299,法库,法库县,沈阳,辽宁
4300,新宾客运站,新宾满族自治县,抚顺,辽宁
4301,231224001,,,
4302,230129001,,,
4303,苏州北广场汽车站,,苏州,江苏
4304,常熟滨江站,滨江区,杭州,浙江
4305,南京北站,,南京,江苏
4306,徐州技师,,徐州,江苏
4307,富阳客运站,富阳区,杭州,浙江
4308,建瓯高铁西站,建瓯市,南平,福建
4309,鱼台站,鱼台县,济宁,山东
4310,临淄,临淄区,淄博,山东
4311,罗山汽车站,罗山县,信阳,河南
4312,洪江汽车站,洪江市,怀化,湖南
4313,南县兴盛汽车站,南县,益阳,湖南
4314,南山汽车站,南山区,深圳,广东
4315,佛山粤运汽车客运站,,佛山,广东
4316,东莞市谢岗客运站,东莞市,东莞,广东
4317,德庆播植站,德庆县,肇庆,广东
4318,琼海潭门,琼海市,儋州,海南
4319,海口(福山),福山区,烟台,山东
4320,成都汽车总站,,成都,四川
4321,简阳西门车站,简阳市,成都,四川
4322,阿坝客运中心,阿坝县,阿坝,四川
4323,荆州客运枢纽站,荆州区,荆州,湖北
4324,苍南客运北站,苍南县,温州,浙江
4325,连江客运站,连江县,福州,福建
4326,灵丘汽车客运站,灵丘县,大同,山西
4327,碧口镇汽车站,,,
4328,叶城县客运站,叶城县,喀什,新疆
4329,鲅鱼圈区顺通客运公司,鲅鱼圈区,营口,辽宁
4330,龙江县公路客运中心站,龙江县,齐齐,黑龙
4331,五大连池市客运站,五大连池市,黑河,黑龙
4332,崇明站,崇明区,上海,上海
4333,西溪高速口,,,
4334,晋江机场站,晋江市,泉州,福建
4335,莱阳中心,莱阳市,烟台,山东
4336,莱西,莱西市,青岛,山东
4337,东营东站,东营区,东营,山东
4338,滕州站,滕州市,枣庄,山东
4339,朝城站,,,
4340,安阳客运南站,安阳县,安阳,河南
4341,溆浦汽车站,溆浦县,怀化,湖南
4342,常德南部区域,南部县,南充,四川
4343,海丰南湖汽车客运站,海丰县,汕尾,广东
4344,汕头市潮阳汽车客运站,潮阳区,汕头,广东
4345,中山市古镇汽车客运站,中山市,中山,广东
4346,|东莞市常平常运汽车客运配客点,东莞市,东莞,广东
4347,东方八所站,东方市,儋州,海南
4348,定安龙湖路口,安龙县,黔西,贵州
4349,红岗,红岗区,大庆,黑龙
4350,板桥路口,,,
4351,泸沽汽车站(泸沽镇),,,
4352,泸定汽车站,泸定县,甘孜,四川
4353,康定汽车站,康定市,甘孜,四川
4354,红原汽车站,红原县,阿坝,四川
4355,共和汽车站,共和县,海南,青海
4356,宝鸡汽车站,,宝鸡,陕西
4357,从江高铁站,从江县,黔东,贵州
4358,中川机场,,,
4359,辽宁省快速汽车客运站,,,
4360,松原市宁江区客运站,宁江区,松原,吉林
4361,靖江汽车站,靖江市,泰州,江苏
4362,海门三阳站,海门市,南通,江苏
4363,新国线黄山风景区汽车站,黄山区,黄山,安徽
4364,宁化,宁化县,三明,福建
4365,铅山,铅山县,上饶,江西
4366,高唐站,高唐县,聊城,山东
4367,淮阳汽车站,淮阳区,周口,河南
4368,项城长途汽车站(老街),项城市,周口,河南
4369,新洲,新洲区,武汉,湖北
4370,武当山换乘中心,,,
4371,深圳罗湖汽车客运站,罗湖区,深圳,广东
4372,海丰梅陇配客站,海丰县,汕尾,广东
4373,厚街专线车站,,,
4374,深圳市龙岗坑梓汽车客运站,龙岗区,深圳,广东
4375,金秀客运服务站,金秀瑶族自治县,来宾,广西
4376,广东吴川,吴川市,湛江,广东
4377,额敏客运站,额敏县,塔城,新疆
4378,三水汽车客运站,三水区,佛山,广东
4379,于都汽车站,于都县,赣州,江西
4380,古田汽车西站,古田县,宁德,福建
4381,康乐汽车站,康乐县,临夏,甘肃
4382,桦甸市公路客运总站,桦甸市,吉林,吉林
4383,东丰县公路客运总站,丰县,徐州,江苏
4384,辽源仙城客运站,,辽源,吉林
4385,230104013,,,
4386,盛泽站,,,
4387,睢宁西站,睢宁县,徐州,江苏
4388,明光汽车站,明光市,滁州,安徽
4389,泉港车站,泉港区,泉州,福建
4390,新桥(漳平),漳平市,龙岩,福建
4391,泸溪县汽车站,泸溪县,湘西,湖南
4392,会同汽车站,会同县,怀化,湖南
4393,桂林琴潭汽车客运站,,桂林,广西
4394,贵港汽车西站,,贵港,广西
4395,凤山汽车总站,凤山县,河池,广西
4396,儋州铺仔,,儋州,海南
4397,保亭呀诺达,保亭黎族苗族自治县,儋州,海南
4398,二队,,,
4399,三亚海棠湾南田,海棠区,三亚,海南
4400,乡城长途汽车站,乡城县,甘孜,四川
4401,达州市汽车南站,,达州,四川
4402,恩施汽车客运中心站,恩施市,恩施,湖北
4403,庄浪南站,庄浪县,平凉,甘肃
4404,花北汽车站,,,
4405,龙岩汽车站,,龙岩,福建
4406,云浮城西客运站,城西区,西宁,青海
4407,通化总站新站,通化县,通化,吉林
4408,232722001,,,
4409,延寿客运站,延寿县,哈尔,黑龙
4410,依兰县公路客运服务中心,依兰县,哈尔,黑龙
4411,富裕县公路客运站,富裕县,齐齐,黑龙
4412,通河县公路客运站,通河县,哈尔,黑龙
4413,高新区银河苑,,,
4414,如东河口站,河口瑶族自治县,红河,云南
4415,龙港客运中心,龙港市,温州,浙江
4416,罗源(高速),罗源县,福州,福建
4417,上杭汽车站,上杭县,龙岩,福建
4418,婺源,婺源县,上饶,江西
4419,潍联客,,,
4420,远安807,远安县,宜昌,湖北
4421,靖州汽车站,靖州苗族侗族自治县,怀化,湖南
4422,湘潭长途汽车站,湘潭县,湘潭,湖南
4423,潮州市粤运中心客运站,,潮州,广东
4424,陆丰汽车客运站,陆丰市,汕尾,广东
4425,深圳市龙岗大鹏汽车客运站,龙岗区,深圳,广东
4426,深圳市龙岗大鹏汽车站,龙岗区,深圳,广东
4427,定安龙门,安龙县,黔西,贵州
4428,龙里汽车站,龙里县,黔南,贵州
4429,丹寨汽车站,丹寨县,黔东,贵州
4430,田东客运站,田东县,百色,广西
4431,容桂汽车客运站,,,
4432,兰州市汽车南站,,兰州,甘肃
4433,临夏汽车站（西站）,临夏县,临夏,甘肃
4434,和田长途站,和田县,和田,新疆
4435,凌源客运站,凌源市,朝阳,辽宁
4436,230204005,,,
4437,虹桥长途西站,,,
4438,东海汽车站,东海县,连云,江苏
4439,如东洋口闸站,如东县,南通,江苏
4440,钻石酒店,,,
4441,濮阳飞龙站,濮阳县,濮阳,河南
4442,梅川,,,
4443,清远阳山汽车客运站,阳山县,清远,广东
4444,河源龙川县老隆汽车客运站,龙川县,河源,广东
4445,海口西站,,海口,海南
4446,琼中贝湾,琼中黎族苗族自治县,儋州,海南
4447,四公里交通换乘枢纽,,,
4448,秀山汽车总站,秀山土家族苗族自治县,重庆,重庆
4449,大足龙水汽车站,大足区,重庆,重庆
4450,石柱汽车站,石柱土家族自治县,重庆,重庆
4451,高县城南车站,高县,宜宾,四川
4452,盐亭客运站,盐亭县,绵阳,四川
4453,高速客运站,,,
4454,岢岚汽车站,岢岚县,忻州,山西
4455,汨罗客运总站,汨罗市,岳阳,湖南
4456,滘口汽车客运站,,,
4457,延安东站,,延安,陕西
4458,兰州西站,,兰州,甘肃
4459,拜城运输站,拜城县,阿克,新疆
4460,洮南市公路客运总站,洮南市,白城,吉林
4461,灌云汽车站,灌云县,连云,江苏
4462,海门树勋站,海门市,南通,江苏
4463,定海盐仓站,定海区,舟山,浙江
4464,赤壁,赤壁市,咸宁,湖北
4465,琼海长坡,琼海市,儋州,海南
4466,大方汽车站,大方县,毕节,贵州
4467,建水汽车客运站,建水县,红河,云南
4468,普宁流沙客运站,普宁市,揭阳,广东
4469,大庆枢纽站,,大庆,黑龙
4470,深圳罗湖客运站,罗湖区,深圳,广东
4471,昭平汽车站,昭平县,贺州,广西
4472,清远连南客运站,连南瑶族自治县,清远,广东
4473,旬阳汽车站（县运司）,旬阳县,安康,陕西
4474,镇安客运站,镇安县,商洛,陕西
4475,肥东交通汽车站,肥东县,合肥,安徽
4476,兴城客运站,兴城市,葫芦,辽宁
4477,吉林市客运换乘中心,,吉林,吉林
4478,延吉市客运站,延吉市,延边,吉林
4479,230623002,,,
4480,黑河市公路客运总站,,黑河,黑龙
4481,尚志市公路客运站,尚志市,哈尔,黑龙
4482,周庄客运站,,,
4483,合肥高铁南站,,合肥,安徽
4484,同安后垵,同安区,厦门,福建
4485,宁津县汽车站,宁津县,德州,山东
4486,咸丰,咸丰县,恩施,湖北
4487,益阳家润多,,益阳,湖南
4488,韶关翁源汽车客运站,翁源县,韶关,广东
4489,电白县二运汽车客运站,电白区,茂名,广东
4490,沙井中心站,,,
4491,3|海丰鲘门配客点,海丰县,汕尾,广东
4492,陆丰甲子汽车客运站,陆丰市,汕尾,广东
4493,田阳汽车客运站,田阳区,百色,广西
4494,昌江棋子湾高铁站,昌江黎族自治县,儋州,海南
4495,三亚育才,,三亚,海南
4496,五通桥客运中心,五通桥区,乐山,四川
4497,宏基客运站,,,
4498,舒兰客运站,舒兰市,吉林,吉林
4499,益华客运配客中心,,,
4500,惠安汽车站,惠安县,泉州,福建
4501,镇安汽车站,镇安县,商洛,陕西
4502,吉木乃客运站,吉木乃县,阿勒,新疆
4503,南验讫点,,,
4504,开原市汽车客运站,开原市,铁岭,辽宁
4505,泰顺客运北站,泰顺县,温州,浙江
4506,安海车站,,,
4507,一都车站,,,
4508,枫亭,,,
4509,青山汽车客运站,青山区,武汉,湖北
4510,南城汽车站,南城县,抚州,江西
4511,扶沟汽车站,扶沟县,周口,河南
4512,嵩县汽车站,嵩县,洛阳,河南
4513,洛阳客运东站,,洛阳,河南
4514,松柏,,,
4515,云梦,云梦县,孝感,湖北
4516,株洲中心站,,株洲,湖南
4517,文昌烟堆,文昌市,儋州,海南
4518,文昌公坡,文昌市,儋州,海南
4519,独山汽车站,独山子区,克拉,新疆
4520,稻城汽车站,稻城县,甘孜,四川
4521,沙井中心客运站,,,
4522,石湾汽车客运站,,,
4523,灵台汽车站,灵台县,平凉,甘肃
4524,山阳汽车站,山阳县,商洛,陕西
4525,托克逊客运站,托克逊县,吐鲁,新疆
4526,辽源市公路客运总站,,辽源,吉林
4527,蛟河市公路客运总站,蛟河市,吉林,吉林
4528,九台区公路客运中心站,九台区,长春,吉林
4529,齐齐哈尔公路客运枢纽站,,齐齐,黑龙
4530,古田山庄,古田县,宁德,福建
4531,文登站,文登区,威海,山东
4532,惠民站,惠民县,滨州,山东
4533,阳江汽车客运站,,阳江,广东
4534,蕉岭汽车客运站,蕉岭县,梅州,广东
4535,封开南丰汽车客运站,封开县,肇庆,广东
4536,宝安松岗汽车客运站,宝安区,深圳,广东
4537,惠州市惠阳区镇隆金晟客运站,惠阳区,惠州,广东
4538,全州总站,全州县,桂林,广西
4539,查苗海口,,海口,海南
4540,广东茂名电白水东,白水县,渭南,陕西
4541,武胜汽车站,武胜县,广安,四川
4542,阆中89队汽车站,阆中市,南充,四川
4543,石渠县汽车站,石渠县,甘孜,四川
4544,东莞汽车客运北站,东莞市,东莞,广东
4545,渭南市客运中心站,,渭南,陕西
4546,宁强汽车站,宁强县,汉中,陕西
4547,尉犁县客运站,尉犁县,巴音,新疆
4548,110101001,,,
4549,嘉荫县客运站,嘉荫县,伊春,黑龙
4550,浦东机场站,浦东新区,上海,上海
